repo,language,title,url,comments,labels,created_at,updated_at
huggingface/optimum-executorch,Python,Add benchmarking numbers for more models,https://github.com/huggingface/optimum-executorch/issues/131,0,"['good first issue', 'help wanted']",2025-09-02,2025-09-02
huggingface/lighteval,Python,[FT]  Add tests for `VLLMModel` base methods,https://github.com/huggingface/lighteval/issues/724,0,"['good first issue', 'feature']",2025-05-15,2025-05-20
huggingface/nanotron,Python,[Feature] Use CUDA event for measuring elasped time,https://github.com/huggingface/nanotron/issues/88,0,"['enhancement', 'good first issue', 'help wanted']",2024-03-02,2024-04-20
huggingface/nanotron,Python,[Feature] Refactor `ParallelContext.world_rank_matrix`,https://github.com/huggingface/nanotron/issues/77,0,"['enhancement', 'good first issue', 'help wanted']",2024-02-19,2026-08-01
microsoft/teams-agent-accelerator-libs-py,Python,Expose the ability to add memory explicitly,https://github.com/microsoft/teams-agent-accelerator-libs-py/issues/57,0,['good first issue'],2024-12-16,2025-01-06
microsoft/BitBLAS,Python,[Feature Request] Enhance Database to support reload scheduled tilelang operator,https://github.com/microsoft/BitBLAS/issues/269,0,"['enhancement', 'good first issue']",2024-12-16,2024-12-16
microsoft/BitBLAS,Python,[Feature Request] Flash Attention Op should be enhanced with our Scheduler Abstraction,https://github.com/microsoft/BitBLAS/issues/264,0,['good first issue'],2024-12-12,2024-12-12
huggingface/lighteval,Python,[EVAL] Add kyrgyzLLM benchmark,https://github.com/huggingface/lighteval/issues/1036,1,"['good first issue', 'new-task']",2025-11-04,2025-11-20
huggingface/lerobot,Python,Ensure the teleoperators module passes MyPy type checks,https://github.com/huggingface/lerobot/issues/1726,1,"['python', 'good first issue']",2025-08-13,2026-02-06
huggingface/lighteval,Python,[BUG]  Optimize tokenization,https://github.com/huggingface/lighteval/issues/732,1,"['bug', 'good first issue', 'help wanted', 'science-team']",2025-05-15,2026-06-21
huggingface/lighteval,Python,[FT] LiteLLM concurrency parameters hard-coded,https://github.com/huggingface/lighteval/issues/567,1,"['good first issue', 'help wanted', 'feature']",2025-02-16,2025-09-10
huggingface/nanotron,Python,Add Debug utility to be able to preview first samples used for training,https://github.com/huggingface/nanotron/issues/184,1,"['good first issue', 'help wanted']",2024-05-27,2025-04-21
huggingface/nanotron,Python,We don't save checkpoint after training ends,https://github.com/huggingface/nanotron/issues/163,1,"['good first issue', 'help wanted', 'Low Priority']",2024-05-06,2025-02-18
huggingface/nanotron,Python,FEAT: Support 1.58-bit LLMs training,https://github.com/huggingface/nanotron/issues/114,1,"['enhancement', 'good first issue', 'help wanted', 'Low Priority']",2024-03-21,2024-04-03
huggingface/dataset-viewer,Python,Use `revision_exists` (hfh),https://github.com/huggingface/dataset-viewer/issues/2562,1,"['good first issue', 'refactoring / architecture', 'P2']",2024-03-08,2025-07-01
huggingface/nanotron,Python,[Feature Request] Add simple communications benchmarks to the repo,https://github.com/huggingface/nanotron/issues/43,1,"['enhancement', 'good first issue', 'help wanted']",2024-01-25,2024-01-25
microsoft/apm,Python,Extract shared retain/reindex predicate for git auth-config entries (follow-up to #2368),https://github.com/microsoft/apm/issues/2398,1,"['good first issue', 'priority/low', 'refactor', 'theme/security', 'area/cli', 'type/refactor', 'status/triaged', 'area:security']",2026-07-30,2026-07-31
microsoft/winml-cli,Python,Minor refactor: reuse _compute_case_signature to compute failed model file name,https://github.com/microsoft/winml-cli/issues/56,1,"['good first issue', 'refactor', 'NPU', 'P1', 'triaged']",2026-03-31,2026-06-17
microsoft/onnxscript,Python,[torchlib] Add op test to torch.unique_consecutive,https://github.com/microsoft/onnxscript/issues/2695,1,"['good first issue', 'module: torchlib', 'contribution welcome']",2025-11-10,2025-12-21
microsoft/AutoPodcaster,Python,Add devcontainer,https://github.com/microsoft/AutoPodcaster/issues/9,1,"['enhancement', 'good first issue']",2025-01-09,2026-08-08
microsoft/teams-agent-accelerator-libs-py,Python,Provide cleaner api for building citations for memories,https://github.com/microsoft/teams-agent-accelerator-libs-py/issues/72,1,['good first issue'],2024-12-19,2025-11-17
huggingface/lerobot,Python,Question regarding downsampling and resizing dataset,https://github.com/huggingface/lerobot/issues/2124,2,"['question', 'dataset', 'good first issue']",2025-10-06,2026-05-25
huggingface/lighteval,Python,[FT] Manage script and language in the Language enum,https://github.com/huggingface/lighteval/issues/745,2,"['good first issue', 'feature']",2025-05-19,2026-05-26
huggingface/lighteval,Python,Call for contributions: Translate lighteval's doc into Chinese,https://github.com/huggingface/lighteval/issues/716,2,"['good first issue', 'help wanted', 'new-task']",2025-05-14,2025-05-19
huggingface/diffusers,Python,Do we have any script covert from hf format to orginal format?,https://github.com/huggingface/diffusers/issues/10076,2,"['good first issue', 'contributions-welcome', 'conversion script']",2024-12-02,2026-06-16
huggingface/dataset-viewer,Python,use the `ROW_IDX_COLUMN` constant name instead of copying the value everywhere,https://github.com/huggingface/dataset-viewer/issues/2798,2,"['good first issue', 'refactoring / architecture', 'P2']",2024-05-13,2024-05-13
huggingface/nanotron,Python,[Feature] Asyncronous Serialization,https://github.com/huggingface/nanotron/issues/87,2,"['enhancement', 'good first issue', 'help wanted']",2024-03-02,2025-02-20
huggingface/dataset-viewer,Python,"Use ""Sign-In with HF"" instead of token in admin-UI",https://github.com/huggingface/dataset-viewer/issues/2373,2,"['good first issue', 'admin tools', 'P2']",2024-02-01,2025-07-03
huggingface/nanotron,Python,[Feature Request] Support Data Streaming for faster training of large models,https://github.com/huggingface/nanotron/issues/45,2,"['enhancement', 'good first issue', 'help wanted']",2024-01-26,2024-03-03
microsoft/physical-ai-toolchain,Python,build: refresh uv pin to 0.11.25 and consolidate remaining stale uv reference,https://github.com/microsoft/physical-ai-toolchain/issues/1071,2,"['good first issue', 'build', 'security']",2026-06-30,2026-07-01
microsoft/physical-ai-toolchain,Python,docs(ci): document GHSA allowlist in dependency-review.yml,https://github.com/microsoft/physical-ai-toolchain/issues/142,2,"['documentation', 'good first issue', 'help wanted', 'security']",2026-03-11,2026-07-12
microsoft/physical-ai-toolchain,Python,chore(ci): remove JaCoCo parser config from codecov.yml,https://github.com/microsoft/physical-ai-toolchain/issues/140,2,"['good first issue', 'help wanted', 'maintenance']",2026-03-11,2026-07-12
microsoft/onnxscript,Python,"Missing converter for OpOverload(op='aten._grouped_mm', overload='default')",https://github.com/microsoft/onnxscript/issues/2795,2,"['good first issue', 'module: torchlib', 'contribution welcome']",2026-02-06,2026-02-06
microsoft/onnxscript,Python,"[Optimizer] Fold Shape -> {Slice, Gather} -> Concat -> Reshape",https://github.com/microsoft/onnxscript/issues/2736,2,"['good first issue', 'contribution welcome', 'module: rewriter']",2025-12-17,2026-06-24
microsoft/OpenAIWorkshop,Python,Fix eslint warnings,https://github.com/microsoft/OpenAIWorkshop/issues/292,2,"['enhancement', 'good first issue']",2025-10-03,2025-12-18
microsoft/onnxscript,Python,Constant-Folding Registry,https://github.com/microsoft/onnxscript/issues/2507,2,"['good first issue', 'category: question', 'contribution welcome', 'module: optimizer']",2025-08-22,2026-07-16
microsoft/onnxscript,Python,[torchlib] slice_scatter does not support start and end to be None,https://github.com/microsoft/onnxscript/issues/2372,2,"['good first issue', 'module: torchlib']",2025-06-11,2025-06-28
microsoft/vscode-black-formatter,Python,black is using cached pyproject.toml instead of the actual one,https://github.com/microsoft/vscode-black-formatter/issues/569,2,"['bug', 'good first issue', 'help wanted', 'needs PR']",2025-04-18,2025-04-28
microsoft/msticpy,Python,[Bug]: RiskIQ TI Provider does not seem functional anymore and docs for config and API access are out of date,https://github.com/microsoft/msticpy/issues/820,2,"['enhancement', 'good first issue']",2025-01-30,2025-02-21
microsoft/onnxscript,Python,[IR] Graph editor API,https://github.com/microsoft/onnxscript/issues/2005,2,"['good first issue', 'topic: discussion', 'contribution welcome', 'module: IR']",2025-01-09,2025-05-09
microsoft/onnxscript,Python,informing about bad positional argument in node constructor,https://github.com/microsoft/onnxscript/issues/1984,2,"['good first issue', 'contribution welcome']",2024-12-26,2026-01-07
microsoft/TRELLIS,Python,TRELLIS API,https://github.com/microsoft/TRELLIS/issues/65,2,['good first issue'],2024-12-14,2025-07-21
microsoft/vscode-pylint,Python,Cannot globally set Import Strategy,https://github.com/microsoft/vscode-pylint/issues/581,2,"['bug', 'good first issue', 'help wanted', 'needs PR']",2024-11-29,2025-09-24
huggingface/lighteval,Python,[FT]  Add tests for nanotron,https://github.com/huggingface/lighteval/issues/765,3,"['good first issue', 'help wanted', 'feature', 'ignore-for-release']",2025-05-21,2025-12-04
huggingface/lighteval,Python,[FT] Build in a way to specify specific IDs/Lines in Dataset to use as few-shot examples in the same split,https://github.com/huggingface/lighteval/issues/634,3,"['good first issue', 'help wanted', 'feature']",2025-03-21,2026-06-16
huggingface/lighteval,Python,[EVAL] Big-Bench Extra Hard (BBEH),https://github.com/huggingface/lighteval/issues/600,3,"['good first issue', 'help wanted', 'new-task', 'science-team']",2025-03-03,2025-12-04
huggingface/optimum-habana,Python,Add support for max_length in run_generation,https://github.com/huggingface/optimum-habana/issues/472,3,"['bug', 'good first issue']",2023-10-18,2023-10-19
huggingface/dataset-viewer,Python,Use `CONSTANT_LIST.copy` in list config fieds,https://github.com/huggingface/dataset-viewer/issues/1522,3,"['good first issue', 'refactoring / architecture', 'P2']",2023-07-17,2025-07-10
huggingface/transfer-learning-conv-ai,Python,"RuntimeError: shape '[-1, 2, 34]' is invalid for input of size 61710",https://github.com/huggingface/transfer-learning-conv-ai/issues/12,3,['good first issue'],2019-06-04,2022-09-02
microsoft/agent-governance-toolkit,Python,"credential_redactor: docs imply redact() scrubs PII, but it covers secrets only; SSN patterns diverge",https://github.com/microsoft/agent-governance-toolkit/issues/3239,3,"['documentation', 'good first issue']",2026-06-30,2026-07-13
microsoft/agent-governance-toolkit,Python,bug(examples/flowise-governance): flowise-flow.json fails to import on Flowise 2.x and 3.x,https://github.com/microsoft/agent-governance-toolkit/issues/3194,3,"['bug', 'good first issue', 'help wanted', 'integration/flowise-agentmesh', 'needs-review:MEDIUM', 'Priority: HIGH']",2026-06-26,2026-08-04
microsoft/data-formulator,Python,Docker Support,https://github.com/microsoft/data-formulator/issues/85,3,['good first issue'],2025-02-13,2026-03-14
godotengine/godot-blender-exporter,Python,Blender object with negative scale,https://github.com/godotengine/godot-blender-exporter/issues/24,3,['good first issue'],2018-05-11,2020-10-09
huggingface/lerobot,Python,Ensure the utilities module passes MyPy type checks,https://github.com/huggingface/lerobot/issues/1727,4,"['python', 'good first issue']",2025-08-13,2026-04-08
huggingface/lighteval,Python,[FT] showing count in Markdown summary table,https://github.com/huggingface/lighteval/issues/804,4,"['good first issue', 'feature']",2025-06-09,2026-07-26
huggingface/lighteval,Python,[EVAL]: Add more African Benchmarks,https://github.com/huggingface/lighteval/issues/373,4,"['good first issue', 'help wanted', 'new-task']",2024-10-24,2024-11-08
huggingface/dataset-viewer,Python,Cache/Queue metrics should not be negative,https://github.com/huggingface/dataset-viewer/issues/2495,4,"['bug', 'good first issue', 'P2', 'metrics']",2024-02-23,2025-08-04
microsoft/BitBLAS,Python,"Example of bitblas/ladder with dtypes like int3, int5, int6, int7",https://github.com/microsoft/BitBLAS/issues/244,4,"['enhancement', 'good first issue']",2024-11-11,2024-12-16
huggingface/lighteval,Python,[BUG] custom model docs don't run: missing imports,https://github.com/huggingface/lighteval/issues/760,5,"['bug', 'documentation', 'good first issue']",2025-05-21,2025-05-21
huggingface/nanotron,Python,Avoid nested `InheritFromOtherOptimizer`,https://github.com/huggingface/nanotron/issues/267,5,"['good first issue', 'help wanted', 'Low Priority']",2025-01-15,2025-09-23
huggingface/nanotron,Python,[Unit Test] Add unit tests for DistributedTrainer,https://github.com/huggingface/nanotron/issues/90,5,"['good first issue', 'help wanted', 'High Priority']",2024-03-02,2024-03-03
huggingface/lighteval,Python,Append revision to filepath in `--output_dir`?,https://github.com/huggingface/lighteval/issues/56,5,"['good first issue', 'feature', 'science-team']",2024-02-26,2025-09-10
huggingface/optimum-benchmark,Python,Evaluators for specific tasks,https://github.com/huggingface/optimum-benchmark/issues/34,5,"['enhancement', 'good first issue']",2023-08-21,2023-12-07
huggingface/optimum,Python,Add all available ONNX models to ORTConfigManager,https://github.com/huggingface/optimum/issues/351,5,['good first issue'],2022-08-16,2026-08-07
microsoft/agent-governance-toolkit,Python,"[Bug]: Quickstart imports fail on base install — README paths need [full], and agent_os is deprecated",https://github.com/microsoft/agent-governance-toolkit/issues/3253,5,"['bug', 'documentation', 'good first issue']",2026-07-04,2026-08-09
huggingface/lighteval,Python,[FT] Improve Documentation and Examples,https://github.com/huggingface/lighteval/issues/682,6,"['documentation', 'good first issue', 'help wanted', 'feature']",2025-04-21,2025-05-15
microsoft/data-formulator,Python,Expand chart type supports,https://github.com/microsoft/data-formulator/issues/193,6,"['good first issue', 'help wanted']",2025-11-07,2025-12-05
huggingface/lighteval,Python,[EVAL] Long Horizon Execution,https://github.com/huggingface/lighteval/issues/1056,7,"['good first issue', 'help wanted', 'new-task']",2025-11-13,2026-01-25
huggingface/accelerate,Python,[Community Contributions] examples on distributed inference using 🤗 Accelerate,https://github.com/huggingface/accelerate/issues/3078,7,"['good first issue', 'wip', 'contributions-welcome']",2024-09-04,2026-07-30
huggingface/nanotron,Python,[Bug] Missing `_is_using_mup` when resume checkpoint,https://github.com/huggingface/nanotron/issues/198,7,"['bug', 'good first issue', 'help wanted']",2024-06-14,2026-07-29
microsoft/onnxscript,Python,Attention fusion (SDPA/MHA) broken for BART decoder with/wo past🐛,https://github.com/microsoft/onnxscript/issues/2424,7,"['good first issue', 'contribution welcome', 'module: rewriter']",2025-06-29,2026-03-01
microsoft/autogen,Python,Get current message thread from a group chat team.,https://github.com/microsoft/autogen/issues/6085,7,"['good first issue', 'help wanted', 'proj-agentchat']",2025-03-24,2026-04-30
microsoft/markitdown,Python,File support: chm support,https://github.com/microsoft/markitdown/issues/14,7,"['enhancement', 'good first issue']",2024-12-13,2026-06-10
huggingface/lerobot,Python,Select the VLM backbone for SmolVLA,https://github.com/huggingface/lerobot/issues/2104,8,"['question', 'policies', 'good first issue']",2025-10-02,2026-03-26
huggingface/diffusers,Python,Make `FlaxLMSDiscreteScheduler` jittable,https://github.com/huggingface/diffusers/issues/2180,8,['good first issue'],2023-01-31,2025-06-28
huggingface/lighteval,Python,[EVAL] Adding PHARE,https://github.com/huggingface/lighteval/issues/696,9,"['good first issue', 'help wanted', 'new-task']",2025-04-30,2026-07-16
huggingface/diffusers,Python,Support multiple control nets in the `StableDiffusionControlNetXSPipeline`/`StableDiffusionXLControlNetXSPipeline`,https://github.com/huggingface/diffusers/issues/8434,9,"['good first issue', 'community-examples', 'contributions-welcome']",2024-06-07,2025-08-08
huggingface/lerobot,Python,Distributed v2.1 -> v3.0 conversion,https://github.com/huggingface/lerobot/issues/1998,10,"['dataset', 'performance', 'good first issue']",2025-09-22,2026-06-10
huggingface/lighteval,Python,[EVAL] Add TUMLU benchmark,https://github.com/huggingface/lighteval/issues/577,10,"['good first issue', 'help wanted', 'new-task']",2025-02-19,2025-05-15
huggingface/datasets,Python,WMT21 & WMT22,https://github.com/huggingface/datasets/issues/4709,10,"['good first issue', 'dataset request']",2022-07-18,2026-02-26
microsoft/onnxscript,Python,[torchlib] Inefficient implementations,https://github.com/microsoft/onnxscript/issues/2489,10,"['good first issue', 'module: torchlib', 'contribution welcome']",2025-08-14,2026-07-01
huggingface/diffusers,Python,[Flux ControlNet] Add support for de-distilled models with CFG,https://github.com/huggingface/diffusers/issues/9635,13,"['good first issue', 'contributions-welcome']",2024-10-10,2026-07-08
huggingface/diffusers,Python,[Pipeline] AnimateDiff + SparseControl + ControlNet,https://github.com/huggingface/diffusers/issues/9329,14,"['good first issue', 'community-examples', 'contributions-welcome', 'consider-for-modular-diffusers']",2024-08-30,2025-09-10
microsoft/markitdown,Python,Support for .doc extensions,https://github.com/microsoft/markitdown/issues/23,14,"['enhancement', 'good first issue', 'open for contribution']",2024-12-14,2026-06-02
microsoft/data-formulator,Python,Create new data loaders to different resources,https://github.com/microsoft/data-formulator/issues/156,15,"['good first issue', 'help wanted']",2025-05-13,2025-12-11
microsoft/markitdown,Python,LLM Integration,https://github.com/microsoft/markitdown/issues/12,17,"['enhancement', 'good first issue']",2024-12-13,2026-06-08
huggingface/lerobot,Python,Make policies compatible with torch.compile,https://github.com/huggingface/lerobot/issues/2061,18,"['enhancement', 'performance', 'good first issue']",2025-09-26,2026-03-23
huggingface/datasets,Python,"Consider using ""Sequence"" instead of ""List""",https://github.com/huggingface/datasets/issues/5354,19,"['enhancement', 'good first issue']",2022-12-12,2026-07-11
microsoft/autogen,Python,need docs/bicep/etc for how to setup with full TLS between all nodes,https://github.com/microsoft/autogen/issues/4373,21,"['documentation', 'good first issue']",2024-11-26,2026-07-01
huggingface/diffusers,Python,Expanded init fields in StableDiffusionPipeline cause incompatibilities with many/most inherited pipelines,https://github.com/huggingface/diffusers/issues/6969,22,"['bug', 'good first issue', 'help wanted', 'wip', 'contributions-welcome']",2024-02-13,2025-10-31
huggingface/datasets,Python,Return the name of the currently loaded file in the load_dataset function.,https://github.com/huggingface/datasets/issues/5806,22,"['enhancement', 'good first issue']",2023-04-28,2026-07-31
huggingface/optimum,Python,Community contribution - `BetterTransformer` integration for more models!,https://github.com/huggingface/optimum/issues/488,26,['good first issue'],2022-11-18,2025-05-20
huggingface/huggingface_hub,Python,[Community event] Translate documentation to your own langage,https://github.com/huggingface/huggingface_hub/issues/1700,29,"['documentation', 'good first issue']",2023-09-29,2026-07-29
microsoft/TRELLIS,Python,Can this be used commercially?,https://github.com/microsoft/TRELLIS/issues/41,30,['good first issue'],2024-12-09,2025-10-18
microsoft/autogen,Python,"open needs encoding='utf-8' for non-english environment, error in playwright_controller.py",https://github.com/microsoft/autogen/issues/5566,32,"['good first issue', 'help wanted']",2025-02-16,2026-07-24
microsoft/TRELLIS,Python,How to generate 3D assets with more number of faces?,https://github.com/microsoft/TRELLIS/issues/58,34,['good first issue'],2024-12-12,2025-01-25
microsoft/TRELLIS,Python,Setting Up Trellis on Windows,https://github.com/microsoft/TRELLIS/issues/3,53,['good first issue'],2024-12-06,2025-11-02
huggingface/peft,Python,Comparison of Different Fine-Tuning Techniques for Conversational AI,https://github.com/huggingface/peft/issues/2310,149,"['good first issue', 'help wanted', 'contributions-welcome']",2025-01-07,2026-08-06
huggingface/ratchet,Rust,Reduce dependencies! 🗡️,https://github.com/huggingface/ratchet/issues/170,0,"['help wanted', 'good first issue']",2024-04-17,2024-04-17
microsoft/openvmm,Rust,remove usages of futures::select! in the repo with futures_concurrency,https://github.com/microsoft/openvmm/issues/1246,0,"['good first issue', 'linting']",2025-04-25,2025-06-21
microsoft/windows-drivers-rs,Rust,Migrate from fs4 to std::File flocks,https://github.com/microsoft/windows-drivers-rs/issues/300,0,['good first issue'],2025-02-20,2025-08-15
microsoft/openvmm,Rust,fdt/builder: enforce BE datatypes on add_prop_array,https://github.com/microsoft/openvmm/issues/777,0,"['enhancement', 'good first issue']",2025-02-04,2025-06-21
microsoft/openvmm,Rust,repo: move no_std custom error types over to thiserror,https://github.com/microsoft/openvmm/issues/1811,1,['good first issue'],2025-08-05,2025-08-08
microsoft/openvmm,Rust,Clean up our windows API dependencies,https://github.com/microsoft/openvmm/issues/1061,1,"['good first issue', 'dependencies']",2025-03-18,2026-03-09
microsoft/openvmm,Rust,zerocopy: clean up TODOs,https://github.com/microsoft/openvmm/issues/759,1,"['good first issue', 'dependencies']",2025-01-31,2025-07-07
microsoft/openvmm,Rust,openvmm: emulated nvme configuration,https://github.com/microsoft/openvmm/issues/1534,2,"['enhancement', 'good first issue']",2025-06-18,2025-08-08
microsoft/windows-drivers-rs,Rust,HID hidport.h headers missing for UMDF build,https://github.com/microsoft/windows-drivers-rs/issues/355,3,['good first issue'],2025-05-14,2025-05-14
godotengine/discourse-theme,SCSS,Change default `green` to our own green for the Solved questions,https://github.com/godotengine/discourse-theme/issues/14,0,"['enhancement', 'good first issue']",2024-03-25,2024-04-10
godotengine/discourse-theme,SCSS,Make tag and tag count more distinct,https://github.com/godotengine/discourse-theme/issues/11,0,"['enhancement', 'good first issue']",2023-12-10,2023-12-10
godotengine/discourse-theme,SCSS,Categories are not rounded on mobile,https://github.com/godotengine/discourse-theme/issues/3,0,"['enhancement', 'good first issue']",2023-11-23,2023-12-10
godotengine/discourse-theme,SCSS,Search bar should not cover full width on mobile,https://github.com/godotengine/discourse-theme/issues/2,0,"['enhancement', 'good first issue']",2023-11-23,2023-12-10
godotengine/discourse-theme,SCSS,"Remove the ""Sign Up"" button from navbar",https://github.com/godotengine/discourse-theme/issues/15,2,"['bug', 'good first issue']",2024-04-10,2024-04-10
mattermost/mattermost-gitpod-config,Shell,"If a the workspace repo doesn't define `.gitpod/*.sh` files, we shouldn't try to run them",https://github.com/mattermost/mattermost-gitpod-config/issues/50,0,"['good first issue', 'help wanted']",2023-11-28,2023-11-28
mattermost/mattermost-gitpod-config,Shell,Improve development flow of opening the Mattermost webapp automatically,https://github.com/mattermost/mattermost-gitpod-config/issues/49,0,"['good first issue', 'help wanted']",2023-11-28,2023-11-28
layer5io/trigger-remote-provider-action,Shell,"to fix error in ""Slack Notify on Star"" Job under GitHub Actions ",https://github.com/layer5io/trigger-remote-provider-action/issues/12,4,"['good first issue', 'help wanted', 'kind/bug', 'kind/enhancement']",2023-09-27,2026-03-22
hashicorp/waypoint-helm,Smarty,An ability to define Tolerations for Server and Runner StatefulSets,https://github.com/hashicorp/waypoint-helm/issues/42,1,"['enhancement', 'good first issue']",2022-07-08,2022-07-13
huggingface/sam2-studio,Swift,Model download selector,https://github.com/huggingface/sam2-studio/issues/28,1,"['help wanted', 'good first issue']",2024-10-01,2024-10-01
huggingface/chat-macOS,Swift,[Feature Request] System Prompt Support,https://github.com/huggingface/chat-macOS/issues/35,2,"['enhancement', 'good first issue']",2024-11-06,2024-12-03
huggingface/chat-macOS,Swift,"Asking ""what time is it?"" will always return the local time of Paris, regardless of your location (⌘R+)",https://github.com/huggingface/chat-macOS/issues/7,2,['good first issue'],2024-09-24,2024-10-23
huggingface/chat-macOS,Swift,Add custom LLM API ,https://github.com/huggingface/chat-macOS/issues/18,5,['good first issue'],2024-09-27,2025-02-14
huggingface/sam2-studio,Swift,Video support estimated release date?,https://github.com/huggingface/sam2-studio/issues/25,26,"['enhancement', 'help wanted', 'good first issue']",2024-09-28,2026-01-31
microsoft/Agent365-nodejs,TypeScript,"Convert ""test-agents"" into E2E tests",https://github.com/microsoft/Agent365-nodejs/issues/15,0,['good first issue'],2025-10-29,2025-10-29
microsoft/vscode-jupyter,TypeScript,Add magic line comments regex pattern as configuration for uncommentMagicCommands,https://github.com/microsoft/vscode-jupyter/issues/16499,0,"['good first issue', 'feature-request']",2025-03-24,2025-03-24
microsoft/vscode-azurestorage,TypeScript,"There is a redundant Azure activity log ""upload 0 files to xxx"" when uploading a folder by ""Upload to Azure Storage..."" command",https://github.com/microsoft/vscode-azurestorage/issues/1373,0,"['🐛 bug', 'good first issue', 'AT-CTI']",2025-01-22,2025-09-09
mattermost/mattermost-test-management,TypeScript,"feat: add validation to custom field's ""Location""",https://github.com/mattermost/mattermost-test-management/issues/25,0,"['enhancement', 'good first issue']",2022-11-25,2024-01-30
decentraland/creator-hub,TypeScript,Name tooltip too high when searching,https://github.com/decentraland/creator-hub/issues/1010,0,"['bug', 'good first issue', '3-low']",2026-01-07,2026-01-07
decentraland/auth,TypeScript,Migrate getAnalytics to useAnalytics Hook,https://github.com/decentraland/auth/issues/198,0,"['enhancement', 'good first issue']",2025-10-02,2025-10-02
decentraland/ui2,TypeScript,Change JumpIn component behavior,https://github.com/decentraland/ui2/issues/284,0,"['enhancement', 'good first issue']",2025-09-26,2025-09-26
decentraland/catalyst-client,TypeScript,Add missing endpoints to Lambdas Client (review the other clients) to keep it up to date,https://github.com/decentraland/catalyst-client/issues/479,0,"['enhancement', 'good first issue']",2025-09-24,2025-09-24
decentraland/ui2,TypeScript,UI issues in notifications,https://github.com/decentraland/ui2/issues/281,0,"['bug', 'good first issue']",2025-09-19,2025-09-19
decentraland/creator-hub,TypeScript,Missing owner property on Worlds deployment,https://github.com/decentraland/creator-hub/issues/774,0,"['bug', 'good first issue', '2-medium']",2025-09-09,2025-11-18
decentraland/creator-hub,TypeScript,Change selected item highlight effect,https://github.com/decentraland/creator-hub/issues/768,0,"['good first issue', 'editor', '2-medium', 'pending design']",2025-09-08,2025-09-08
decentraland/jump-site,TypeScript,[Jump Site] - Fix the thumbnails for the scenes and events are not correctly scaled.,https://github.com/decentraland/jump-site/issues/53,0,"['bug', 'good first issue']",2025-07-03,2026-03-13
decentraland/asset-packs,TypeScript,Fix hide image action,https://github.com/decentraland/asset-packs/issues/170,0,"['bug', 'good first issue']",2025-04-30,2025-04-30
decentraland/creator-hub,TypeScript,Reorder scene list on landing,https://github.com/decentraland/creator-hub/issues/437,0,"['good first issue', 'editor', '3-low']",2025-02-11,2026-03-16
decentraland/creator-hub,TypeScript,Separate search results by category,https://github.com/decentraland/creator-hub/issues/430,0,"['good first issue', 'editor', 'dev exp', '3-low']",2025-02-06,2025-09-03
decentraland/creator-hub,TypeScript,Row spacing in asset packs stretches in ugly way,https://github.com/decentraland/creator-hub/issues/429,0,"['good first issue', 'editor', '3-low']",2025-02-06,2026-03-16
decentraland/creator-hub,TypeScript,Publish status/history improvements,https://github.com/decentraland/creator-hub/issues/338,0,"['enhancement', 'good first issue', '3-low']",2024-12-13,2024-12-13
decentraland/creator-hub,TypeScript,"Field width wide as longest option, not current value",https://github.com/decentraland/creator-hub/issues/200,0,"['good first issue', 'editor', '3-low']",2024-04-29,2026-03-16
decentraland/builder,TypeScript,Item badges have broken styles in the Third Party Collections detail page,https://github.com/decentraland/builder/issues/2733,0,"['bug', 'good first issue', 'ui']",2023-07-10,2023-07-10
decentraland/decentraland-connect,TypeScript,Remove unussed network rpc urls,https://github.com/decentraland/decentraland-connect/issues/59,0,['good first issue'],2023-06-09,2023-06-09
decentraland/account,TypeScript,The withdrawal from Polygon modal styles are broken,https://github.com/decentraland/account/issues/277,0,"['bug', 'good first issue']",2023-05-23,2023-06-22
decentraland/marketplace,TypeScript,Wait until all the profiles are loaded before showing the modal with list of users that picks the item,https://github.com/decentraland/marketplace/issues/1620,0,"['enhancement', 'good first issue', 'ui']",2023-04-27,2023-07-06
decentraland/account,TypeScript,Change alias is shown when the user has no names,https://github.com/decentraland/account/issues/264,0,"['bug', 'good first issue']",2023-04-12,2023-04-12
decentraland/builder,TypeScript,Wrong items left to curate for third parties without items to curate,https://github.com/decentraland/builder/issues/2573,0,"['bug', 'good first issue']",2023-03-24,2023-03-24
decentraland/builder,TypeScript,Third party checkboxes being grayed out but functional,https://github.com/decentraland/builder/issues/2572,0,"['bug', 'good first issue']",2023-03-24,2023-03-24
decentraland/governance,TypeScript,Formatting within comments is not displayed correctly,https://github.com/decentraland/governance/issues/776,0,"['bug', 'good first issue']",2023-03-02,2023-03-02
decentraland/marketplace,TypeScript,Move the view listing button from the rental box to the top card in the land management page,https://github.com/decentraland/marketplace/issues/1393,0,"['enhancement', 'good first issue']",2023-02-07,2023-04-12
decentraland/marketplace,TypeScript,Add a message explaining how bids are going to be affected in the confirm rental listing modal,https://github.com/decentraland/marketplace/issues/1390,0,"['enhancement', 'good first issue']",2023-02-07,2023-04-12
decentraland/builder,TypeScript,Avoid letting the user click the Enable collection button if the enabling process is pending,https://github.com/decentraland/builder/issues/2489,0,"['enhancement', 'good first issue']",2022-12-20,2023-04-06
decentraland/builder,TypeScript,I can sign the approve collection transaction and close the modal a few seconds after,https://github.com/decentraland/builder/issues/2488,0,"['enhancement', 'good first issue']",2022-12-20,2023-04-06
